Entity,Code,Year,Sugar beet | 00000157 || Production | 005510 || tonnes
Tunisia,TUN,2012,34000
Tunisia,TUN,2013,34000
Tunisia,TUN,2014,78000
Tunisia,TUN,2015,76391
Tunisia,TUN,2016,76361
Tunisia,TUN,2017,80576
Tunisia,TUN,2018,88000
Tunisia,TUN,2019,87350
Tunisia,TUN,2020,86100
Turkey,TUR,1961,2877113
Turkey,TUR,1962,2730932
Turkey,TUR,1963,3280715
Turkey,TUR,1964,4705783
Turkey,TUR,1965,3421353
Turkey,TUR,1966,4422085
Turkey,TUR,1967,5253492
Turkey,TUR,1968,4715578
Turkey,TUR,1969,3356472
Turkey,TUR,1970,4253631
Turkey,TUR,1971,5956178
Turkey,TUR,1972,5896042
Turkey,TUR,1973,5095156
Turkey,TUR,1974,5707147
Turkey,TUR,1975,6948637
Turkey,TUR,1976,9406150
Turkey,TUR,1977,8994906
Turkey,TUR,1978,8836818
Turkey,TUR,1979,8759726
Turkey,TUR,1980,6766017
Turkey,TUR,1981,11165105
Turkey,TUR,1982,12732461
Turkey,TUR,1983,12769569
Turkey,TUR,1984,11108375
Turkey,TUR,1985,9830060
Turkey,TUR,1986,10662346
Turkey,TUR,1987,12717321
Turkey,TUR,1988,11534153
Turkey,TUR,1989,10928903
Turkey,TUR,1990,13985741
Turkey,TUR,1991,15474097
Turkey,TUR,1992,15126116
Turkey,TUR,1993,15620500
Turkey,TUR,1994,12944223
Turkey,TUR,1995,11170600
Turkey,TUR,1996,14543277
Turkey,TUR,1997,18400734
Turkey,TUR,1998,22282539
Turkey,TUR,1999,17102326
Turkey,TUR,2000,18821033
Turkey,TUR,2001,12632522
Turkey,TUR,2002,16523166
Turkey,TUR,2003,12622934
Turkey,TUR,2004,13517241
Turkey,TUR,2005,15181247
Turkey,TUR,2006,14452162
Turkey,TUR,2007,12414715
Turkey,TUR,2008,15488332
Turkey,TUR,2009,17274674
Turkey,TUR,2010,17942112
Turkey,TUR,2011,16126489
Turkey,TUR,2012,14919940
Turkey,TUR,2013,16488590
Turkey,TUR,2014,16743045
Turkey,TUR,2015,16462000
Turkey,TUR,2016,19592731
Turkey,TUR,2017,21149020
Turkey,TUR,2018,17436100
Turkey,TUR,2019,18085528
Turkey,TUR,2020,23025738
Turkmenistan,TKM,1999,150000
Turkmenistan,TKM,2000,157641
Turkmenistan,TKM,2001,159895
Turkmenistan,TKM,2002,162137
Turkmenistan,TKM,2003,164365
Turkmenistan,TKM,2004,166825
Turkmenistan,TKM,2005,168831
Turkmenistan,TKM,2006,170986
Turkmenistan,TKM,2007,190800
Turkmenistan,TKM,2008,133200
Turkmenistan,TKM,2009,219600
Turkmenistan,TKM,2010,180000
Turkmenistan,TKM,2011,178800
Turkmenistan,TKM,2012,186131
Turkmenistan,TKM,2013,187880
Turkmenistan,TKM,2014,188575
Turkmenistan,TKM,2015,190190
Turkmenistan,TKM,2016,191038
Turkmenistan,TKM,2017,192461
Turkmenistan,TKM,2018,192210
Turkmenistan,TKM,2019,193478
Turkmenistan,TKM,2020,194789
USSR,OWID_USS,1961,50911008
USSR,OWID_USS,1962,47435008
USSR,OWID_USS,1963,44052000
USSR,OWID_USS,1964,81174000
USSR,OWID_USS,1965,72276000
USSR,OWID_USS,1966,74037008
USSR,OWID_USS,1967,87111008
USSR,OWID_USS,1968,94340000
USSR,OWID_USS,1969,71158000
USSR,OWID_USS,1970,78942000
USSR,OWID_USS,1971,72185008
USSR,OWID_USS,1972,76419008
USSR,OWID_USS,1973,87047008
USSR,OWID_USS,1974,77948000
USSR,OWID_USS,1975,66312000
USSR,OWID_USS,1976,99872000
USSR,OWID_USS,1977,93099008
USSR,OWID_USS,1978,93483008
USSR,OWID_USS,1979,76212000
USSR,OWID_USS,1980,80987008
USSR,OWID_USS,1981,60844000
USSR,OWID_USS,1982,71371008
USSR,OWID_USS,1983,81845008
USSR,OWID_USS,1984,85443008
USSR,OWID_USS,1985,82392000
USSR,OWID_USS,1986,79318000
USSR,OWID_USS,1987,90405008
USSR,OWID_USS,1988,88035008
USSR,OWID_USS,1989,97413504
USSR,OWID_USS,1990,82983008
USSR,OWID_USS,1991,65931008
Ukraine,UKR,1992,28782928
Ukraine,UKR,1993,33717008
Ukraine,UKR,1994,28138000
Ukraine,UKR,1995,29650000
Ukraine,UKR,1996,23008800
Ukraine,UKR,1997,17662800
Ukraine,UKR,1998,15523000
Ukraine,UKR,1999,14064000
Ukraine,UKR,2000,13198800
Ukraine,UKR,2001,15574600
Ukraine,UKR,2002,14452500
Ukraine,UKR,2003,13391900
Ukraine,UKR,2004,16600400
Ukraine,UKR,2005,15467800
Ukraine,UKR,2006,22420700
Ukraine,UKR,2007,16977700
Ukraine,UKR,2008,13437700
Ukraine,UKR,2009,10067500
Ukraine,UKR,2010,13749000
Ukraine,UKR,2011,18740000
Ukraine,UKR,2012,18438900
Ukraine,UKR,2013,10789360
Ukraine,UKR,2014,15734050
Ukraine,UKR,2015,10330750
Ukraine,UKR,2016,14011300
Ukraine,UKR,2017,14881550
Ukraine,UKR,2018,13967700
Ukraine,UKR,2019,10204530
Ukraine,UKR,2020,9150180
United Kingdom,GBR,1961,6031000
United Kingdom,GBR,1962,5398000
United Kingdom,GBR,1963,5338000
United Kingdom,GBR,1964,6318000
United Kingdom,GBR,1965,6813000
United Kingdom,GBR,1966,6599000
United Kingdom,GBR,1967,6883739
United Kingdom,GBR,1968,7118000
United Kingdom,GBR,1969,6034321
United Kingdom,GBR,1970,6412292
United Kingdom,GBR,1971,7869307
United Kingdom,GBR,1972,6216194
United Kingdom,GBR,1973,7427000
United Kingdom,GBR,1974,4587000
United Kingdom,GBR,1975,4787000
United Kingdom,GBR,1976,6325000
United Kingdom,GBR,1977,6382000
United Kingdom,GBR,1978,7080000
United Kingdom,GBR,1979,7660000
United Kingdom,GBR,1980,7380000
United Kingdom,GBR,1981,7395000
United Kingdom,GBR,1982,10005000
United Kingdom,GBR,1983,7495000
United Kingdom,GBR,1984,9015000
United Kingdom,GBR,1985,7715000
United Kingdom,GBR,1986,8118000
United Kingdom,GBR,1987,7990000
United Kingdom,GBR,1988,8152000
United Kingdom,GBR,1989,8113000
United Kingdom,GBR,1990,7902000
United Kingdom,GBR,1991,8701000
United Kingdom,GBR,1992,10148000
United Kingdom,GBR,1993,9666000
United Kingdom,GBR,1994,8720000
United Kingdom,GBR,1995,8431000
United Kingdom,GBR,1996,10420000
United Kingdom,GBR,1997,11084000
United Kingdom,GBR,1998,10002000
United Kingdom,GBR,1999,10584000
United Kingdom,GBR,2000,9079000
United Kingdom,GBR,2001,8335000
United Kingdom,GBR,2002,9557000
United Kingdom,GBR,2003,9168000
United Kingdom,GBR,2004,9042000
United Kingdom,GBR,2005,8687000
United Kingdom,GBR,2006,7400000
United Kingdom,GBR,2007,6733000
United Kingdom,GBR,2008,7641000
United Kingdom,GBR,2009,8457000
United Kingdom,GBR,2010,6527489
United Kingdom,GBR,2011,8504000
United Kingdom,GBR,2012,7291119
United Kingdom,GBR,2013,8430000
United Kingdom,GBR,2014,9310000
United Kingdom,GBR,2015,6218000
United Kingdom,GBR,2016,5687000
United Kingdom,GBR,2017,8918000
United Kingdom,GBR,2018,7600000
United Kingdom,GBR,2019,7763000
United Kingdom,GBR,2020,5980000
United States,USA,1961,16263000
United States,USA,1962,16543000
United States,USA,1963,21233008
United States,USA,1964,21448000
United States,USA,1965,18570000
United States,USA,1966,18577008
United States,USA,1967,17779008
United States,USA,1968,23287008
United States,USA,1969,25069008
United States,USA,1970,22969008
United States,USA,1971,24373008
United States,USA,1972,25824000
United States,USA,1973,22288000
United States,USA,1974,20069536
United States,USA,1975,26946880
United States,USA,1976,26658384
United States,USA,1977,22685968
United States,USA,1978,23394352
United States,USA,1979,19954448
United States,USA,1980,21320544
United States,USA,1981,24981920
United States,USA,1982,18954608
United States,USA,1983,19043504
United States,USA,1984,20080000
United States,USA,1985,20438000
United States,USA,1986,22826000
United States,USA,1987,25466000
United States,USA,1988,22507008
United States,USA,1989,22798000
United States,USA,1990,24959008
United States,USA,1991,25585000
United States,USA,1992,26438000
United States,USA,1993,23812200
United States,USA,1994,28897000
United States,USA,1995,25460000
United States,USA,1996,24204000
United States,USA,1997,27112000
United States,USA,1998,29483000
United States,USA,1999,30318000
United States,USA,2000,32541000
United States,USA,2001,25708000
United States,USA,2002,27707000
United States,USA,2003,30710000
United States,USA,2004,30021000
United States,USA,2005,27433000
United States,USA,2006,34064000
United States,USA,2007,31912000
United States,USA,2008,24386030
United States,USA,2009,27018680
United States,USA,2010,29060756
United States,USA,2011,26214040
United States,USA,2012,31954680
United States,USA,2013,29745680
United States,USA,2014,28381270
United States,USA,2015,32088030
United States,USA,2016,33493270
United States,USA,2017,32039040
United States,USA,2018,30192920
United States,USA,2019,25990840
United States,USA,2020,30497740
Upper-middle-income countries,,1961,60986134
Upper-middle-income countries,,1962,55977632
Upper-middle-income countries,,1963,54268762
Upper-middle-income countries,,1964,96091450
Upper-middle-income countries,,1965,85004325
Upper-middle-income countries,,1966,92358494
Upper-middle-income countries,,1967,104869406
Upper-middle-income countries,,1968,109789065
Upper-middle-income countries,,1969,86224183
Upper-middle-income countries,,1970,93194988
Upper-middle-income countries,,1971,89117470
Upper-middle-income countries,,1972,95908122
Upper-middle-income countries,,1973,104654900
Upper-middle-income countries,,1974,97122477
Upper-middle-income countries,,1975,86910180
Upper-middle-income countries,,1976,126575010
Upper-middle-income countries,,1977,118181890
Upper-middle-income countries,,1978,117982402
Upper-middle-income countries,,1979,102654413
Upper-middle-income countries,,1980,106371952
Upper-middle-income countries,,1981,91626737
Upper-middle-income countries,,1982,105110327
Upper-middle-income countries,,1983,115422947
Upper-middle-income countries,,1984,120335214
Upper-middle-income countries,,1985,114816260
Upper-middle-income countries,,1986,110561426
Upper-middle-income countries,,1987,123871172
Upper-middle-income countries,,1988,122798004
Upper-middle-income countries,,1989,132630965
Upper-middle-income countries,,1990,121749685
Upper-middle-income countries,,1991,109692979
Upper-middle-income countries,,1992,66457974
Upper-middle-income countries,,1993,61167262
Upper-middle-income countries,,1994,48015749
Upper-middle-income countries,,1995,52814537
Upper-middle-income countries,,1996,55192585
Upper-middle-income countries,,1997,55904005
Upper-middle-income countries,,1998,55533302
Upper-middle-income countries,,1999,48043853
Upper-middle-income countries,,2000,46060949
Upper-middle-income countries,,2001,44139287
Upper-middle-income countries,,2002,51137559
Upper-middle-income countries,,2003,44064418
Upper-middle-income countries,,2004,49346562
Upper-middle-income countries,,2005,52975546
Upper-middle-income countries,,2006,62996211
Upper-middle-income countries,,2007,59179683
Upper-middle-income countries,,2008,63139227
Upper-middle-income countries,,2009,57960349
Upper-middle-income countries,,2010,58968695
Upper-middle-income countries,,2011,83855658
Upper-middle-income countries,,2012,80965245
Upper-middle-income countries,,2013,75241294
Upper-middle-income countries,,2014,69877387
Upper-middle-income countries,,2015,68357244
Upper-middle-income countries,,2016,89116451
Upper-middle-income countries,,2017,93230845
Upper-middle-income countries,,2018,80731954
Upper-middle-income countries,,2019,94543462
Upper-middle-income countries,,2020,76823129
Uruguay,URY,1961,168700
Uruguay,URY,1962,304418
Uruguay,URY,1963,383203
Uruguay,URY,1964,242976
Uruguay,URY,1965,388945
Uruguay,URY,1966,554516
Uruguay,URY,1967,362290
Uruguay,URY,1968,201860
Uruguay,URY,1969,483638
Uruguay,URY,1970,274851
Uruguay,URY,1971,450738
Uruguay,URY,1972,341346
Uruguay,URY,1973,370458
Uruguay,URY,1974,434200
Uruguay,URY,1975,573316
Uruguay,URY,1976,833133
Uruguay,URY,1977,596892
Uruguay,URY,1978,375871
Uruguay,URY,1979,356704
Uruguay,URY,1980,503994
Uruguay,URY,1981,345656
Uruguay,URY,1982,366758
Uruguay,URY,1983,393776
Uruguay,URY,1984,271169
Uruguay,URY,1985,177252
Uruguay,URY,1986,282667
Uruguay,URY,1987,246063
Uruguay,URY,1988,256088
Uruguay,URY,1989,141760
Uruguay,URY,1990,208470
Uruguay,URY,1991,156426
Uruguay,URY,1992,155600
Uruguay,URY,1993,32000
Uruguay,URY,1994,0
Uruguay,URY,1995,0
Uruguay,URY,1996,0
Uruguay,URY,1997,0
Uruguay,URY,1998,0
Uruguay,URY,1999,0
Uruguay,URY,2000,0
Uruguay,URY,2001,0
Uruguay,URY,2002,0
Uruguay,URY,2003,0
Uruguay,URY,2004,0
Uruguay,URY,2006,0
Uruguay,URY,2007,0
Uzbekistan,UZB,1992,11100
Uzbekistan,UZB,1993,23600
Uzbekistan,UZB,1994,22500
Uzbekistan,UZB,1995,14200
Uzbekistan,UZB,1996,2400
Uzbekistan,UZB,1997,86000
Uzbekistan,UZB,1998,120000
Uzbekistan,UZB,1999,227000
Uzbekistan,UZB,2000,102300
Uzbekistan,UZB,2001,61100
Uzbekistan,UZB,2002,2600
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Venezuela,VEN,1991,9143
Venezuela,VEN,1992,12169
Venezuela,VEN,1993,11210
Venezuela,VEN,1994,13657
Venezuela,VEN,1995,14991
Venezuela,VEN,1996,16212
Venezuela,VEN,1997,14026
Venezuela,VEN,1998,15509
Venezuela,VEN,1999,15903
Venezuela,VEN,2000,16556
Venezuela,VEN,2001,16646
Venezuela,VEN,2002,19431
Venezuela,VEN,2003,15958
Venezuela,VEN,2004,17296
Venezuela,VEN,2005,19879
Venezuela,VEN,2006,22643
Venezuela,VEN,2007,20738
Venezuela,VEN,2008,20434
Venezuela,VEN,2009,19194
Venezuela,VEN,2010,19672
Venezuela,VEN,2011,21970
Venezuela,VEN,2012,20258
Venezuela,VEN,2013,21666
Venezuela,VEN,2014,20942
Venezuela,VEN,2015,23079
Venezuela,VEN,2016,24774
Venezuela,VEN,2017,25065
Venezuela,VEN,2018,23890
Venezuela,VEN,2019,21697
Venezuela,VEN,2020,23096
Western Africa (FAO),,2007,3735
Western Africa (FAO),,2008,3800
Western Africa (FAO),,2009,3900
Western Africa (FAO),,2010,3900
Western Africa (FAO),,2011,3967
Western Africa (FAO),,2012,4500
Western Africa (FAO),,2013,3800
Western Africa (FAO),,2014,4042
Western Africa (FAO),,2015,5625
Western Africa (FAO),,2016,6277
Western Africa (FAO),,2017,6649
Western Africa (FAO),,2018,11955
Western Africa (FAO),,2019,11632
Western Africa (FAO),,2020,8223
Western Asia (FAO),,1961,3218385
Western Asia (FAO),,1962,3072874
Western Asia (FAO),,1963,3662914
Western Asia (FAO),,1964,5220797
Western Asia (FAO),,1965,3983801
Western Asia (FAO),,1966,5034321
Western Asia (FAO),,1967,5847934
Western Asia (FAO),,1968,5290824
Western Asia (FAO),,1969,3885591
Western Asia (FAO),,1970,4872684
Western Asia (FAO),,1971,6671373
Western Asia (FAO),,1972,6657809
Western Asia (FAO),,1973,5658213
Western Asia (FAO),,1974,6104439
Western Asia (FAO),,1975,7494437
Western Asia (FAO),,1976,10204242
Western Asia (FAO),,1977,9786469
Western Asia (FAO),,1978,9357246
Western Asia (FAO),,1979,9340459
Western Asia (FAO),,1980,7344917
Western Asia (FAO),,1981,11943105
Western Asia (FAO),,1982,13661322
Western Asia (FAO),,1983,13998269
Western Asia (FAO),,1984,12606575
Western Asia (FAO),,1985,10447260
Western Asia (FAO),,1986,11312346
Western Asia (FAO),,1987,13393599
Western Asia (FAO),,1988,11994948
Western Asia (FAO),,1989,11586203
Western Asia (FAO),,1990,14650541
Western Asia (FAO),,1991,16134611
Western Asia (FAO),,1992,16743383
Western Asia (FAO),,1993,17072405
Western Asia (FAO),,1994,14653965
Western Asia (FAO),,1995,12865889
Western Asia (FAO),,1996,15808727
Western Asia (FAO),,1997,19925186
Western Asia (FAO),,1998,23831806
Western Asia (FAO),,1999,18847712
Western Asia (FAO),,2000,20388200
Western Asia (FAO),,2001,13908082
Western Asia (FAO),,2002,18163413
Western Asia (FAO),,2003,13958733
Western Asia (FAO),,2004,14882546
Western Asia (FAO),,2005,16409501
Western Asia (FAO),,2006,16129293
Western Asia (FAO),,2007,14005081
Western Asia (FAO),,2008,16861812
Western Asia (FAO),,2009,18225050
Western Asia (FAO),,2010,19668912
Western Asia (FAO),,2011,18272623
Western Asia (FAO),,2012,16208079
Western Asia (FAO),,2013,17079490
Western Asia (FAO),,2014,17072384
Western Asia (FAO),,2015,16768534
Western Asia (FAO),,2016,20006048
Western Asia (FAO),,2017,21669289
Western Asia (FAO),,2018,17810280
Western Asia (FAO),,2019,18414059
Western Asia (FAO),,2020,23351433
Western Europe (FAO),,1961,35827807
Western Europe (FAO),,1962,32653892
Western Europe (FAO),,1963,40240827
Western Europe (FAO),,1964,45591065
Western Europe (FAO),,1965,41540386
Western Europe (FAO),,1966,41377741
Western Europe (FAO),,1967,45047657
Western Europe (FAO),,1968,50597051
Western Europe (FAO),,1969,47946963
Western Europe (FAO),,1970,48347319
Western Europe (FAO),,1971,52365441
Western Europe (FAO),,1972,53464031
Western Europe (FAO),,1973,59846737
Western Europe (FAO),,1974,58051492
Western Europe (FAO),,1975,64219264
Western Europe (FAO),,1976,61934093
Western Europe (FAO),,1977,70742119
Western Europe (FAO),,1978,65329465
Western Europe (FAO),,1979,65974992
Western Europe (FAO),,1980,69659171
Western Europe (FAO),,1981,87443705
Western Europe (FAO),,1982,82946505
Western Europe (FAO),,1983,62348798
Western Europe (FAO),,1984,73331436
Western Europe (FAO),,1985,74091421
Western Europe (FAO),,1986,70134965
Western Europe (FAO),,1987,69030889
Western Europe (FAO),,1988,67790157
Western Europe (FAO),,1989,73172295
Western Europe (FAO),,1990,80969859
Western Europe (FAO),,1991,71972883
Western Europe (FAO),,1992,76605024
Western Europe (FAO),,1993,78302551
Western Europe (FAO),,1994,68362847
Western Europe (FAO),,1995,72601035
Western Europe (FAO),,1996,73799488
Western Europe (FAO),,1997,77116973
Western Europe (FAO),,1998,72886531
Western Europe (FAO),,1999,78953349
Western Europe (FAO),,2000,75983039
Western Europe (FAO),,2001,67010620
Western Europe (FAO),,2002,77496692
Western Europe (FAO),,2003,69447458
Western Europe (FAO),,2004,74812995
Western Europe (FAO),,2005,72841574
Western Europe (FAO),,2006,65334595
Western Europe (FAO),,2007,73856450
Western Europe (FAO),,2008,67972828
Western Europe (FAO),,2009,76803364
Western Europe (FAO),,2010,69485781
Western Europe (FAO),,2011,84073732
Western Europe (FAO),,2012,76717786
Western Europe (FAO),,2013,71838034
Western Europe (FAO),,2014,85373620
Western Europe (FAO),,2015,69689478
Western Europe (FAO),,2016,75974509
Western Europe (FAO),,2017,98799581
Western Europe (FAO),,2018,81217442
Western Europe (FAO),,2019,82888936
Western Europe (FAO),,2020,69804109
World,OWID_WRL,1961,160501987
World,OWID_WRL,1962,149172711
World,OWID_WRL,1963,164975629
World,OWID_WRL,1964,216206931
World,OWID_WRL,1965,197376224
World,OWID_WRL,1966,212270253
World,OWID_WRL,1967,233455177
World,OWID_WRL,1968,248856658
World,OWID_WRL,1969,216920772
World,OWID_WRL,1970,224251952
World,OWID_WRL,1971,227540795
World,OWID_WRL,1972,240336963
World,OWID_WRL,1973,250104320
World,OWID_WRL,1974,234922029
World,OWID_WRL,1975,251310276
World,OWID_WRL,1976,296408369
World,OWID_WRL,1977,288582476
World,OWID_WRL,1978,282834069
World,OWID_WRL,1979,262752809
World,OWID_WRL,1980,267856451
World,OWID_WRL,1981,287840286
World,OWID_WRL,1982,291773194
World,OWID_WRL,1983,274395485
World,OWID_WRL,1984,296351939
World,OWID_WRL,1985,284155160
World,OWID_WRL,1986,286334048
World,OWID_WRL,1987,299751636
World,OWID_WRL,1988,293570876
World,OWID_WRL,1989,314402899
World,OWID_WRL,1990,309186724
World,OWID_WRL,1991,285129013
World,OWID_WRL,1992,281711850
World,OWID_WRL,1993,282190576
World,OWID_WRL,1994,254453796
World,OWID_WRL,1995,264504934
World,OWID_WRL,1996,264461343
World,OWID_WRL,1997,267973956
World,OWID_WRL,1998,263032522
World,OWID_WRL,1999,260565419
World,OWID_WRL,2000,250076146
World,OWID_WRL,2001,230254845
World,OWID_WRL,2002,259549099
World,OWID_WRL,2003,232643614
World,OWID_WRL,2004,251526204
World,OWID_WRL,2005,253676280
World,OWID_WRL,2006,253961162
World,OWID_WRL,2007,246902403
World,OWID_WRL,2008,221098439
World,OWID_WRL,2009,227971370
World,OWID_WRL,2010,228301586
World,OWID_WRL,2011,278756561
World,OWID_WRL,2012,269558344
World,OWID_WRL,2013,247624316
World,OWID_WRL,2014,270249852
World,OWID_WRL,2015,240759023
World,OWID_WRL,2016,278771758
World,OWID_WRL,2017,313936939
World,OWID_WRL,2018,273387904
World,OWID_WRL,2019,280918827
World,OWID_WRL,2020,252968843
Yugoslavia,OWID_YGS,1961,1730000
Yugoslavia,OWID_YGS,1962,1870000
Yugoslavia,OWID_YGS,1963,2670000
Yugoslavia,OWID_YGS,1964,2830000
Yugoslavia,OWID_YGS,1965,2620000
Yugoslavia,OWID_YGS,1966,4030000
Yugoslavia,OWID_YGS,1967,3680000
Yugoslavia,OWID_YGS,1968,2910000
Yugoslavia,OWID_YGS,1969,3636410
Yugoslavia,OWID_YGS,1970,2947536
Yugoslavia,OWID_YGS,1971,2961081
Yugoslavia,OWID_YGS,1972,3274471
Yugoslavia,OWID_YGS,1973,3338057
Yugoslavia,OWID_YGS,1974,4299672
Yugoslavia,OWID_YGS,1975,4212913
Yugoslavia,OWID_YGS,1976,4710510
Yugoslavia,OWID_YGS,1977,5287000
Yugoslavia,OWID_YGS,1978,5157000
Yugoslavia,OWID_YGS,1979,5924000
Yugoslavia,OWID_YGS,1980,5213000
Yugoslavia,OWID_YGS,1981,6224000
Yugoslavia,OWID_YGS,1982,5671000
Yugoslavia,OWID_YGS,1983,5666000
Yugoslavia,OWID_YGS,1984,6791914
Yugoslavia,OWID_YGS,1985,6268358
Yugoslavia,OWID_YGS,1986,5599245
Yugoslavia,OWID_YGS,1987,6238000
Yugoslavia,OWID_YGS,1988,4558157
Yugoslavia,OWID_YGS,1989,6796922
Yugoslavia,OWID_YGS,1990,5982228
Yugoslavia,OWID_YGS,1991,6371860
